STIME          TIME             UID   PID D    BLOCK   SIZE       COMM PATHNAME
447636649624   447636649777     501 16073 W 25248465   8192    firefox ??/entries/418039BADF6314356501B0B2498973E857ABD32C
447636931055   447636932665     501 16073 R 32167168   4096    firefox ??/z05qnvsv.default/favicons.sqlite-wal
447636933020   447636933243     501 16073 W 32167168  36864    firefox ??/z05qnvsv.default/favicons.sqlite-wal
447637055147   447637057342     501 16073 R 25248476   4096    firefox ??/entries/680E5C39EC78D810B4308527D65A04EDCF5B9A3D
447637057513   447637057654     501 16073 R 32173229   4096    firefox ??/entries/680E5C39EC78D810B4308527D65A04EDCF5B9A3D
447637057572   447637057765     501 16073 R 25248475   4096    firefox ??/entries/680E5C39EC78D810B4308527D65A04EDCF5B9A3D
447637058138   447637058380     501 16073 R 25248486   4096    firefox ??/entries/3B3164152D61EA8BC91A41221FCD3C4E367CABA2
447637058543   447637058652     501 16073 R 32173230   4096    firefox ??/entries/3B3164152D61EA8BC91A41221FCD3C4E367CABA2
447637058582   447637058799     501 16073 R 25248485   4096    firefox ??/entries/3B3164152D61EA8BC91A41221FCD3C4E367CABA2
447637059176   447637059292     501 16073 W 32173229   4096    firefox ??/entries/680E5C39EC78D810B4308527D65A04EDCF5B9A3D
